session_id,query_id,config_hash,method,iteration,domain,complexity,is_baseline,latency_ms_total,latency_ms_retrieval,latency_ms_rerank,latency_ms_generation,ndcg_at_10,recall_at_50,coverage_at_n,contradiction_rate,hallucination_rate,retrieved_docs_count,ground_truth_count,contradictions_count,entities_covered_count,memory_mb,llm_calls,timeouts_occurred,fallbacks_used,timestamp
session_1,query_mixed_009,baseline_bm25_vector_simple_mixed_3592,baseline_bm25_vector_simple,0,mixed,high,True,149.1155860283783,59.646234411351315,44.73467580851349,44.73467580851349,0.575965096467948,0.6448827996122419,0.3898679995860623,0.25773617041378405,0.382729412755579,10,5,0,5,74.18691255376183,0.0,0.0,0.0,1755936644.0
session_2,query_mixed_010,baseline_bm25_vector_simple_mixed_6422,baseline_bm25_vector_simple,0,mixed,high,True,147.11582693432024,58.8463307737281,44.13474808029607,44.13474808029607,0.5997916359896918,0.6074237595378561,0.37874865289115,0.2777991073377565,0.3047878423046484,10,5,5,5,55.116747761866634,0.0,0.0,0.0,1755932258.0
session_2,query_mixed_011,baseline_bm25_vector_simple_mixed_1737,baseline_bm25_vector_simple,0,mixed,high,True,164.0739303786983,65.62957215147932,49.222179113609485,49.222179113609485,0.6065569444896697,0.6985034876212318,0.3501108701554354,0.2702292607081671,0.3902442774659264,10,5,4,4,64.6579109519734,0.0,0.0,0.0,1755939131.0
session_2,query_mixed_012,baseline_bm25_vector_simple_mixed_5256,baseline_bm25_vector_simple,0,mixed,medium,True,186.18875950553684,74.47550380221473,55.85662785166105,55.85662785166105,0.59064904764273,0.6267629011782074,0.3379787207755078,0.21013562353178772,0.2884895503531265,8,5,2,8,75.51292933497658,0.0,0.0,0.0,1755934749.0
session_2,query_mixed_013,baseline_bm25_vector_simple_mixed_6701,baseline_bm25_vector_simple,0,mixed,medium,True,155.4730028217516,62.189201128700645,46.64190084652548,46.64190084652548,0.6015307222431838,0.6902190279326196,0.39719059175644567,0.24068388861763673,0.34547486865299915,8,5,2,5,82.67675489257545,0.0,0.0,0.0,1755937605.0
session_2,query_mixed_014,baseline_bm25_vector_simple_mixed_7479,baseline_bm25_vector_simple,0,mixed,low,True,131.83270346693368,52.73308138677348,39.5498110400801,39.5498110400801,0.575529844019084,0.579478819615594,0.3947605360808316,0.2549566595374805,0.35580119521476367,11,5,3,4,65.34234777700695,0.0,0.0,0.0,1755931262.0
session_3,query_mixed_015,baseline_bm25_vector_simple_mixed_522,baseline_bm25_vector_simple,0,mixed,low,True,155.69621785585457,62.27848714234183,46.70886535675637,46.70886535675637,0.6046103203783736,0.6854730276044979,0.3198256198891367,0.24350335252661362,0.3696907235188787,11,5,3,6,83.66913095824106,0.0,0.0,0.0,1755935750.0
session_3,query_mixed_016,baseline_bm25_vector_simple_mixed_3704,baseline_bm25_vector_simple,0,mixed,medium,True,135.0086054885271,54.00344219541085,40.502581646558134,40.502581646558134,0.574669180686598,0.6333471623978159,0.35061636136663143,0.2608659332816458,0.3134622911970466,9,5,1,3,45.53965507750143,0.0,0.0,0.0,1755936628.0
session_3,query_mixed_017,baseline_bm25_vector_simple_mixed_8197,baseline_bm25_vector_simple,0,mixed,low,True,139.03793427311413,55.61517370924565,41.71138028193424,41.71138028193424,0.5694423604655047,0.6552473337216802,0.3385927533220939,0.21163800798992416,0.34549687335243484,8,5,3,5,47.8231530508383,0.0,0.0,0.0,1755935457.0
session_3,query_mixed_018,baseline_bm25_vector_simple_mixed_9221,baseline_bm25_vector_simple,0,mixed,medium,True,141.9083323698196,56.763332947927836,42.57249971094588,42.57249971094588,0.5890332201757522,0.6167760100281295,0.3250083182899772,0.26830780551120326,0.3335137917621339,11,5,2,5,64.03495422771425,0.0,0.0,0.0,1755935462.0
session_3,query_mixed_019,baseline_bm25_vector_simple_mixed_3487,baseline_bm25_vector_simple,0,mixed,medium,True,130.5609198712077,52.22436794848308,39.168275961362305,39.168275961362305,0.5384963944579403,0.6088446642339698,0.37535473913552964,0.24902205633051788,0.30784430459589274,8,5,4,8,44.53629937954473,0.0,0.0,0.0,1755939718.0
session_0,query_tool_results_000,baseline_bm25_vector_simple_tool_results_7436,baseline_bm25_vector_simple,0,tool_results,high,True,118.64349769368873,47.45739907747549,35.593049308106615,35.593049308106615,0.6400438550892714,0.5909219597610023,0.4010538175553881,0.2537432804097232,0.3568977940368029,10,5,4,6,46.74867024979764,0.0,0.0,0.0,1755936426.0
session_0,query_tool_results_001,baseline_bm25_vector_simple_tool_results_4382,baseline_bm25_vector_simple,0,tool_results,high,True,94.86432014527851,37.945728058111406,28.459296043583553,28.459296043583553,0.5960371534260727,0.680877759415456,0.4103375159370157,0.24261445721507593,0.35430165402026753,10,5,1,7,78.57070170954272,0.0,0.0,0.0,1755938566.0
session_0,query_tool_results_002,baseline_bm25_vector_simple_tool_results_3817,baseline_bm25_vector_simple,0,tool_results,low,True,118.77121483369291,47.50848593347717,35.631364450107874,35.631364450107874,0.6192030324875951,0.6042538180173395,0.43045939264878724,0.28626687903965553,0.33027703527340585,11,5,3,7,44.57138402497712,0.0,0.0,0.0,1755930887.0
session_0,query_tool_results_003,baseline_bm25_vector_simple_tool_results_6782,baseline_bm25_vector_simple,0,tool_results,low,True,123.70673521794866,49.48269408717947,37.1120205653846,37.1120205653846,0.6251844494989262,0.6206294051282577,0.3866588900644113,0.2398584876895299,0.29994645344266857,10,5,2,7,74.243091147944,0.0,0.0,0.0,1755937644.0
session_0,query_tool_results_004,baseline_bm25_vector_simple_tool_results_7126,baseline_bm25_vector_simple,0,tool_results,low,True,119.38597635810673,47.75439054324269,35.81579290743202,35.81579290743202,0.6183823165673091,0.6005142910237373,0.4036062441255904,0.2578118781239847,0.42361710037830713,9,5,2,6,83.85521165257867,0.0,0.0,0.0,1755933802.0
session_1,query_tool_results_005,baseline_bm25_vector_simple_tool_results_7725,baseline_bm25_vector_simple,0,tool_results,high,True,99.25815420468045,39.703261681872185,29.777446261404133,29.777446261404133,0.596281278837555,0.6105327966165094,0.39435034669021835,0.28346904180597077,0.3902138315537104,9,5,2,8,67.83780317372785,0.0,0.0,0.0,1755936163.0
session_1,query_tool_results_006,baseline_bm25_vector_simple_tool_results_7709,baseline_bm25_vector_simple,0,tool_results,high,True,166.03088898198644,66.41235559279458,49.80926669459593,49.80926669459593,0.6495311675985976,0.7186133099276246,0.3731731362358194,0.22110965325995455,0.3929103979654378,9,5,3,2,70.18961554952539,0.0,0.0,0.0,1755934195.0
session_1,query_tool_results_007,baseline_bm25_vector_simple_tool_results_1789,baseline_bm25_vector_simple,0,tool_results,low,True,114.83870825846938,45.935483303387755,34.45161247754081,34.45161247754081,0.6250956915055841,0.5978243571634327,0.39827216257167136,0.25633080653217266,0.3556898263119026,8,5,3,7,64.14630284021315,0.0,0.0,0.0,1755937071.0
session_1,query_tool_results_008,baseline_bm25_vector_simple_tool_results_1147,baseline_bm25_vector_simple,0,tool_results,high,True,110.17280466214011,44.069121864856044,33.05184139864203,33.05184139864203,0.5782026869778396,0.5934753855911472,0.3461767134429167,0.25920659746359626,0.3095135345547689,9,5,4,6,71.17239089250005,0.0,0.0,0.0,1755938560.0
session_1,query_tool_results_009,baseline_bm25_vector_simple_tool_results_9983,baseline_bm25_vector_simple,0,tool_results,medium,True,86.7416905244626,34.69667620978504,26.02250715733878,26.02250715733878,0.5924575916620917,0.6385734674825764,0.45385811587451086,0.24629918554678393,0.33141332974934945,10,5,4,2,79.2482154090294,0.0,0.0,0.0,1755931014.0
session_2,query_tool_results_010,baseline_bm25_vector_simple_tool_results_7261,baseline_bm25_vector_simple,0,tool_results,low,True,133.44718454294812,53.378873817179255,40.034155362884434,40.034155362884434,0.6088255302222679,0.6656283940198435,0.3719802827660778,0.21769267097446549,0.2889340747154638,11,5,4,6,51.680339451452156,0.0,0.0,0.0,1755933641.0
session_2,query_tool_results_011,baseline_bm25_vector_simple_tool_results_1104,baseline_bm25_vector_simple,0,tool_results,high,True,107.63496444205694,43.05398577682278,32.29048933261708,32.29048933261708,0.652187636609394,0.6051619569677298,0.37544655239897534,0.26474582633094107,0.34524149968846035,8,5,2,4,57.195972725318896,0.0,0.0,0.0,1755938003.0
session_2,query_tool_results_012,baseline_bm25_vector_simple_tool_results_8659,baseline_bm25_vector_simple,0,tool_results,low,True,132.2108489544763,52.88433958179052,39.66325468634289,39.66325468634289,0.5952342063063936,0.750363777012349,0.4398403874221036,0.22297851267583957,0.31032626129769286,8,5,3,5,79.08453059217541,0.0,0.0,0.0,1755932330.0
session_2,query_tool_results_013,baseline_bm25_vector_simple_tool_results_1169,baseline_bm25_vector_simple,0,tool_results,low,True,108.91313506245106,43.565254024980426,32.673940518735314,32.673940518735314,0.643482428007031,0.6232080147769922,0.37695780697219056,0.2535042283781702,0.43955777007810226,8,5,2,8,75.46621991426312,0.0,0.0,0.0,1755937024.0
session_2,query_tool_results_014,baseline_bm25_vector_simple_tool_results_448,baseline_bm25_vector_simple,0,tool_results,medium,True,152.57070580152964,61.02828232061186,45.77121174045889,45.77121174045889,0.629585249092395,0.60171929892392,0.4468304563381303,0.1947787606768802,0.33749892199296994,11,5,4,6,79.21882735114856,0.0,0.0,0.0,1755932700.0
session_3,query_tool_results_015,baseline_bm25_vector_simple_tool_results_4246,baseline_bm25_vector_simple,0,tool_results,high,True,122.52236130355163,49.00894452142066,36.75670839106549,36.75670839106549,0.6787391751977604,0.6366299791777741,0.35668340232585877,0.22164752131630455,0.36799577899506936,8,5,4,8,43.06814005276918,0.0,0.0,0.0,1755938306.0
session_3,query_tool_results_016,baseline_bm25_vector_simple_tool_results_8398,baseline_bm25_vector_simple,0,tool_results,high,True,101.65440246886604,40.661760987546415,30.49632074065981,30.49632074065981,0.5994266670471832,0.6758370678529119,0.43415656553993126,0.2500089098837509,0.31108494134345366,9,5,4,4,51.78369165195298,0.0,0.0,0.0,1755932242.0
session_3,query_tool_results_017,baseline_bm25_vector_simple_tool_results_3369,baseline_bm25_vector_simple,0,tool_results,high,True,170.3167414690854,68.12669658763416,51.09502244072562,51.09502244072562,0.6679341731454116,0.6497395886979409,0.3783179732375058,0.24054297155300713,0.31146708876777196,10,5,1,6,36.10707377363147,0.0,0.0,0.0,1755934390.0
session_3,query_tool_results_018,baseline_bm25_vector_simple_tool_results_5195,baseline_bm25_vector_simple,0,tool_results,low,True,144.58121710692043,57.832486842768176,43.37436513207613,43.37436513207613,0.647878572530517,0.6305719907561288,0.37955024153731615,0.29057257848539747,0.37875429582814263,8,5,0,2,82.57210143628404,0.0,0.0,0.0,1755936314.0
session_3,query_tool_results_019,baseline_bm25_vector_simple_tool_results_5000,baseline_bm25_vector_simple,0,tool_results,medium,True,126.31431910102808,50.52572764041123,37.89429573030842,37.89429573030842,0.6791586145258539,0.6741676435516346,0.4961569069227813,0.24276480223359365,0.3864596472403423,8,5,2,7,76.80588516036244,0.0,0.0,0.0,1755933816.0
session_0,query_000,baseline_cross_encoder_mixed_8972,baseline_cross_encoder,0,mixed,medium,True,0.3123283386230469,0.12493133544921875,0.09369850158691406,0.09369850158691406,0.2184570654625741,0.3647895987130177,0.21081382716115046,0.0,0.36684012096207486,0,5,0,0,38.9921875,,,,1755930467.2155893
session_0,query_001,baseline_cross_encoder_mixed_8676,baseline_cross_encoder,0,mixed,medium,True,0.2930164337158203,0.11720657348632812,0.0879049301147461,0.0879049301147461,0.4415718585287055,0.49201183228737444,0.25884956923817,0.0,0.19117986190316805,0,5,0,0,38.9921875,,,,1755930467.2159214
session_0,query_002,baseline_cross_encoder_mixed_6937,baseline_cross_encoder,0,mixed,medium,True,0.2951622009277344,0.11806488037109375,0.08854866027832031,0.08854866027832031,0.21590544871751013,0.5914410343954736,0.18302464070936425,0.0,0.33104981879928874,0,5,0,0,38.9921875,,,,1755930467.216256
session_0,query_003,baseline_cross_encoder_mixed_2369,baseline_cross_encoder,0,mixed,medium,True,0.28514862060546875,0.1140594482421875,0.08554458618164062,0.08554458618164062,0.3639134713725316,0.30184544576421185,0.24901296797819306,0.0,0.3026665199195266,0,5,0,0,38.9921875,,,,1755930467.2165778
session_0,query_004,baseline_cross_encoder_mixed_6733,baseline_cross_encoder,0,mixed,medium,True,0.28061866760253906,0.11224746704101562,0.08418560028076172,0.08418560028076172,0.44135395014729384,0.3603601705236244,0.18349881952459274,0.0,0.27349473357905996,0,5,0,0,38.9921875,,,,1755930467.216894
session_1,query_005,baseline_cross_encoder_mixed_5632,baseline_cross_encoder,0,mixed,medium,True,0.29659271240234375,0.1186370849609375,0.08897781372070312,0.08897781372070312,0.45995646485298575,0.3342577591006608,0.1361813348406843,0.0,0.3126188353838849,0,5,0,0,38.9921875,,,,1755930467.2172322
session_1,query_006,baseline_cross_encoder_mixed_816,baseline_cross_encoder,0,mixed,medium,True,0.28514862060546875,0.1140594482421875,0.08554458618164062,0.08554458618164062,0.2771870078689829,0.4998687025345201,0.2267914433943722,0.0,0.2724858849683677,0,5,0,0,38.9921875,,,,1755930467.2175531
session_1,query_007,baseline_cross_encoder_mixed_8613,baseline_cross_encoder,0,mixed,medium,True,0.2837181091308594,0.11348724365234375,0.08511543273925781,0.08511543273925781,0.4892019842146385,0.4828649711551405,0.22088710494613278,0.0,0.2203221464841849,0,5,0,0,38.9921875,,,,1755930467.2178721
session_1,query_008,baseline_cross_encoder_mixed_2328,baseline_cross_encoder,0,mixed,medium,True,0.2970695495605469,0.11882781982421875,0.08912086486816406,0.08912086486816406,0.25365665503561596,0.499459288129958,0.2042143698906626,0.0,0.33403565513408306,0,5,0,0,38.9921875,,,,1755930467.2182086
session_1,query_009,baseline_cross_encoder_mixed_7256,baseline_cross_encoder,0,mixed,medium,True,0.2827644348144531,0.11310577392578125,0.08482933044433594,0.08482933044433594,0.3566995287531608,0.4192336375472092,0.12364891257750799,0.0,0.3685039531586264,0,5,0,0,38.9921875,,,,1755930467.218529
session_2,query_010,baseline_cross_encoder_mixed_6663,baseline_cross_encoder,0,mixed,medium,True,0.2791881561279297,0.11167526245117188,0.0837564468383789,0.0837564468383789,0.33065453689228563,0.5842613532660472,0.17432529141307965,0.0,0.36615994437968924,0,5,0,0,38.9921875,,,,1755930467.2188435
session_2,query_011,baseline_cross_encoder_mixed_2741,baseline_cross_encoder,0,mixed,medium,True,0.28586387634277344,0.11434555053710938,0.08575916290283203,0.08575916290283203,0.31136530418184066,0.4651497312132148,0.170380943873348,0.0,0.1229042758335159,0,5,0,0,38.9921875,,,,1755930467.2191682
session_2,query_012,baseline_cross_encoder_mixed_8449,baseline_cross_encoder,0,mixed,medium,True,0.27871131896972656,0.11148452758789062,0.08361339569091797,0.08361339569091797,0.24349760276476218,0.4767453531634852,0.22470994517015871,0.0,0.3968291911272679,0,5,0,0,38.9921875,,,,1755930467.219483
session_2,query_013,baseline_cross_encoder_mixed_4648,baseline_cross_encoder,0,mixed,medium,True,0.2779960632324219,0.11119842529296875,0.08339881896972656,0.08339881896972656,0.29314987625705036,0.3778906067792798,0.1933349836640409,0.0,0.10255078050197991,0,5,0,0,38.9921875,,,,1755930467.2197964
session_2,query_014,baseline_cross_encoder_mixed_8183,baseline_cross_encoder,0,mixed,medium,True,0.3521442413330078,0.14085769653320312,0.10564327239990234,0.10564327239990234,0.4970409526116204,0.5815967503394702,0.18466745574679908,0.0,0.17080412736595257,0,5,0,0,38.9921875,,,,1755930467.2202234
session_3,query_015,baseline_cross_encoder_mixed_5450,baseline_cross_encoder,0,mixed,medium,True,0.3693103790283203,0.14772415161132812,0.1107931137084961,0.1107931137084961,0.29518205031030204,0.5288695271843401,0.22680621023725314,0.0,0.3830821256930541,0,5,0,0,38.9921875,,,,1755930467.2206435
session_3,query_016,baseline_cross_encoder_mixed_450,baseline_cross_encoder,0,mixed,medium,True,0.36644935607910156,0.14657974243164062,0.10993480682373047,0.10993480682373047,0.393492303795028,0.4603101678511836,0.23204190213484102,0.0,0.16134017854143642,0,5,0,0,38.9921875,,,,1755930467.2210603
session_3,query_017,baseline_cross_encoder_mixed_7394,baseline_cross_encoder,0,mixed,medium,True,0.32711029052734375,0.1308441162109375,0.09813308715820312,0.09813308715820312,0.21029012027076754,0.4355777010502489,0.27521643133219015,0.0,0.10465902584209655,0,5,0,0,38.9921875,,,,1755930467.2214303
session_3,query_018,baseline_cross_encoder_mixed_1697,baseline_cross_encoder,0,mixed,medium,True,0.32591819763183594,0.13036727905273438,0.09777545928955078,0.09777545928955078,0.31966270555374265,0.4972229485641398,0.26422398726029606,0.0,0.3697795131267122,0,5,0,0,38.9921875,,,,1755930467.2217994
session_3,query_019,baseline_cross_encoder_mixed_9571,baseline_cross_encoder,0,mixed,medium,True,0.32711029052734375,0.1308441162109375,0.09813308715820312,0.09813308715820312,0.36461301779601535,0.3896426312081604,0.2200760415166263,0.0,0.24949762740238327,0,5,0,0,38.9921875,,,,1755930467.22219
session_0,query_000,baseline_faiss_ivf_mixed_8972,baseline_faiss_ivf,0,mixed,medium,True,0.16736984252929688,0.06694793701171875,0.05021095275878906,0.05021095275878906,0.28461888500219945,0.3023408006362264,0.245675658662858,0.0,0.10333173161755585,10,5,0,0,38.9921875,,,,1755930467.2224498
session_0,query_001,baseline_faiss_ivf_mixed_8676,baseline_faiss_ivf,0,mixed,medium,True,0.13518333435058594,0.054073333740234375,0.04055500030517578,0.04055500030517578,0.3262610102990205,0.3457850151801052,0.18165365879531276,0.0,0.25331065128574193,10,5,0,0,38.9921875,,,,1755930467.222635
session_0,query_002,baseline_faiss_ivf_mixed_6937,baseline_faiss_ivf,0,mixed,medium,True,0.12469291687011719,0.049877166748046875,0.037407875061035156,0.037407875061035156,0.2652392119809306,0.20237692141592975,0.27524493293128394,0.0,0.25422129697995555,10,5,0,0,38.9921875,,,,1755930467.2228074
session_0,query_003,baseline_faiss_ivf_mixed_2369,baseline_faiss_ivf,0,mixed,medium,True,0.12230873107910156,0.048923492431640625,0.03669261932373047,0.03669261932373047,0.26071338029445956,0.3349355088359407,0.2845154226682768,0.0,0.2772223016894776,10,5,0,0,38.9921875,,,,1755930467.2229908
session_0,query_004,baseline_faiss_ivf_mixed_6733,baseline_faiss_ivf,0,mixed,medium,True,0.1285076141357422,0.051403045654296875,0.038552284240722656,0.038552284240722656,0.22862774063146596,0.34715073885375214,0.1606335824181791,0.0,0.17703125966428504,10,5,0,0,38.9921875,,,,1755930467.2231684
session_1,query_005,baseline_faiss_ivf_mixed_5632,baseline_faiss_ivf,0,mixed,medium,True,0.13875961303710938,0.05550384521484375,0.04162788391113281,0.04162788391113281,0.34942929127205063,0.26033597563834615,0.2365510740176889,0.0,0.22084766782047882,10,5,0,0,38.9921875,,,,1755930467.223376
session_1,query_006,baseline_faiss_ivf_mixed_816,baseline_faiss_ivf,0,mixed,medium,True,0.18095970153808594,0.07238388061523438,0.05428791046142578,0.05428791046142578,0.15655032987810494,0.22967009749865863,0.1553834767604366,0.0,0.3758964981147258,10,5,0,0,38.9921875,,,,1755930467.2236304
session_1,query_007,baseline_faiss_ivf_mixed_8613,baseline_faiss_ivf,0,mixed,medium,True,0.16450881958007812,0.06580352783203125,0.04935264587402344,0.04935264587402344,0.22003777897857646,0.3080002818855456,0.24530744811085392,0.0,0.2785615994651145,10,5,0,0,38.9921875,,,,1755930467.2238646
session_1,query_008,baseline_faiss_ivf_mixed_2328,baseline_faiss_ivf,0,mixed,medium,True,0.23818016052246094,0.09527206420898438,0.07145404815673828,0.07145404815673828,0.27788925783173335,0.35047433082231183,0.1165848318799384,0.0,0.18340273614152786,10,5,0,0,38.9921875,,,,1755930467.224189
session_1,query_009,baseline_faiss_ivf_mixed_7256,baseline_faiss_ivf,0,mixed,medium,True,0.16188621520996094,0.06475448608398438,0.04856586456298828,0.04856586456298828,0.2648165901351518,0.205618916632354,0.24490173882943414,0.0,0.3836589955058909,10,5,0,0,38.9921875,,,,1755930467.2244136
session_2,query_010,baseline_faiss_ivf_mixed_6663,baseline_faiss_ivf,0,mixed,medium,True,0.14829635620117188,0.05931854248046875,0.04448890686035156,0.04448890686035156,0.24066857776035377,0.34256973160599413,0.17094961594736235,0.0,0.14593581494814883,10,5,0,0,38.9921875,,,,1755930467.2246268
session_2,query_011,baseline_faiss_ivf_mixed_2741,baseline_faiss_ivf,0,mixed,medium,True,0.15425682067871094,0.061702728271484375,0.04627704620361328,0.04627704620361328,0.26306588805328757,0.30100472360981034,0.20246762355631104,0.0,0.11430333112040102,10,5,0,0,38.9921875,,,,1755930467.224839
session_2,query_012,baseline_faiss_ivf_mixed_8449,baseline_faiss_ivf,0,mixed,medium,True,0.16570091247558594,0.06628036499023438,0.04971027374267578,0.04971027374267578,0.2448716143805051,0.3890199919779485,0.24563871540758256,0.0,0.16278094158180742,10,5,0,0,38.9921875,,,,1755930467.2250702
session_2,query_013,baseline_faiss_ivf_mixed_4648,baseline_faiss_ivf,0,mixed,medium,True,0.1494884490966797,0.059795379638671875,0.044846534729003906,0.044846534729003906,0.20833805838454686,0.3417666491078435,0.20754705541689084,0.0,0.20575697362082862,10,5,0,0,38.9921875,,,,1755930467.2252734
session_2,query_014,baseline_faiss_ivf_mixed_8183,baseline_faiss_ivf,0,mixed,medium,True,0.13709068298339844,0.054836273193359375,0.04112720489501953,0.04112720489501953,0.28734594140859215,0.33046966537333783,0.10904994854834477,0.0,0.22685902024759994,10,5,0,0,38.9921875,,,,1755930467.2254682
session_3,query_015,baseline_faiss_ivf_mixed_5450,baseline_faiss_ivf,0,mixed,medium,True,0.14638900756835938,0.05855560302734375,0.04391670227050781,0.04391670227050781,0.185619105375747,0.22407954202421587,0.21803560402719768,0.0,0.39801068093446856,10,5,0,0,38.9921875,,,,1755930467.2256696
session_3,query_016,baseline_faiss_ivf_mixed_450,baseline_faiss_ivf,0,mixed,medium,True,0.14209747314453125,0.0568389892578125,0.042629241943359375,0.042629241943359375,0.2344218444515559,0.31515312981351934,0.1755916219994706,0.0,0.16074538486996037,10,5,0,0,38.9921875,,,,1755930467.2258666
session_3,query_017,baseline_faiss_ivf_mixed_7394,baseline_faiss_ivf,0,mixed,medium,True,0.1780986785888672,0.07123947143554688,0.053429603576660156,0.053429603576660156,0.32510901092989786,0.33726468596129167,0.19419306108838713,0.0,0.1679621540566889,10,5,0,0,38.9921875,,,,1755930467.2261145
session_3,query_018,baseline_faiss_ivf_mixed_1697,baseline_faiss_ivf,0,mixed,medium,True,0.1468658447265625,0.058746337890625,0.04405975341796875,0.04405975341796875,0.20754865276970277,0.3700045805005786,0.2875247829235501,0.0,0.29508717180154104,10,5,0,0,38.9921875,,,,1755930467.2263148
session_3,query_019,baseline_faiss_ivf_mixed_9571,baseline_faiss_ivf,0,mixed,medium,True,0.13256072998046875,0.0530242919921875,0.039768218994140625,0.039768218994140625,0.16936997651241603,0.33304026204405773,0.246043029295151,0.0,0.34964901044396046,10,5,0,0,38.9921875,,,,1755930467.2264981
session_0,query_000,baseline_mmr_mixed_8972,baseline_mmr,0,mixed,medium,True,3.3588409423828125,1.343536376953125,1.0076522827148438,1.0076522827148438,0.3318467726439796,0.25654671337931984,0.22501254567540507,0.0,0.22696552386377633,10,5,0,0,38.9921875,,,,1755930467.2299826
session_0,query_001,baseline_mmr_mixed_8676,baseline_mmr,0,mixed,medium,True,3.383159637451172,1.3532638549804688,1.0149478912353516,1.0149478912353516,0.17687551479898622,0.3370345984791206,0.24569873475623605,0.0,0.3953202912511442,10,5,0,0,38.9921875,,,,1755930467.233428
session_0,query_002,baseline_mmr_mixed_6937,baseline_mmr,0,mixed,medium,True,2.7666091918945312,1.1066436767578125,0.8299827575683594,0.8299827575683594,0.18185893211612922,0.3701342615240761,0.18838136557925694,0.0,0.34212580261861103,10,5,0,0,38.9921875,,,,1755930467.236248
session_0,query_003,baseline_mmr_mixed_2369,baseline_mmr,0,mixed,medium,True,3.0236244201660156,1.2094497680664062,0.9070873260498047,0.9070873260498047,0.27297633689333056,0.3869229149563172,0.1107866142054706,0.0,0.2748525341342608,10,5,0,0,38.9921875,,,,1755930467.2393298
session_0,query_004,baseline_mmr_mixed_6733,baseline_mmr,0,mixed,medium,True,2.782106399536133,1.1128425598144531,0.8346319198608398,0.8346319198608398,0.32337292632118975,0.2503928841311248,0.1944769550663717,0.0,0.29052514197123025,10,5,0,0,38.9921875,,,,1755930467.2421634
session_1,query_005,baseline_mmr_mixed_5632,baseline_mmr,0,mixed,medium,True,3.047466278076172,1.2189865112304688,0.9142398834228516,0.9142398834228516,0.15679725859251803,0.3202651344945462,0.1529761098756372,0.0,0.27593192984779646,10,5,0,0,38.9921875,,,,1755930467.2452724
session_1,query_006,baseline_mmr_mixed_816,baseline_mmr,0,mixed,medium,True,2.8269290924072266,1.1307716369628906,0.848078727722168,0.848078727722168,0.16925486257970654,0.2976335763543746,0.1122483110959438,0.0,0.1218624734724563,10,5,0,0,38.9921875,,,,1755930467.248154
session_1,query_007,baseline_mmr_mixed_8613,baseline_mmr,0,mixed,medium,True,2.8295516967773438,1.1318206787109375,0.8488655090332031,0.8488655090332031,0.23274954881106638,0.23176867111710656,0.10858182173975475,0.0,0.1256326507580292,10,5,0,0,38.9921875,,,,1755930467.2510371
session_1,query_008,baseline_mmr_mixed_2328,baseline_mmr,0,mixed,medium,True,3.053903579711914,1.2215614318847656,0.9161710739135742,0.9161710739135742,0.24359776076029888,0.3378517464804214,0.11500278403793762,0.0,0.16952278034591672,10,5,0,0,38.9921875,,,,1755930467.2541487
session_1,query_009,baseline_mmr_mixed_7256,baseline_mmr,0,mixed,medium,True,2.8324127197265625,1.132965087890625,0.8497238159179688,0.8497238159179688,0.1796102538133311,0.28290887099543066,0.23928993908778062,0.0,0.3122164421523982,10,5,0,0,38.9921875,,,,1755930467.257042
session_2,query_010,baseline_mmr_mixed_6663,baseline_mmr,0,mixed,medium,True,3.1893253326416016,1.2757301330566406,0.9567975997924805,0.9567975997924805,0.29910918325871405,0.28486517338910206,0.1601238836744768,0.0,0.23555274053395456,10,5,0,0,38.9921875,,,,1755930467.2602913
session_2,query_011,baseline_mmr_mixed_2741,baseline_mmr,0,mixed,medium,True,2.797842025756836,1.1191368103027344,0.8393526077270508,0.8393526077270508,0.34112965833288034,0.22054180708988985,0.2712221621507547,0.0,0.11288665955822716,10,5,0,0,38.9921875,,,,1755930467.2631412
session_2,query_012,baseline_mmr_mixed_8449,baseline_mmr,0,mixed,medium,True,3.226041793823242,1.2904167175292969,0.9678125381469727,0.9678125381469727,0.3442210241896274,0.34727074751392617,0.27285316270973525,0.0,0.11289811549929929,10,5,0,0,38.9921875,,,,1755930467.2664273
session_2,query_013,baseline_mmr_mixed_4648,baseline_mmr,0,mixed,medium,True,2.803325653076172,1.1213302612304688,0.8409976959228516,0.8409976959228516,0.27267984962161246,0.3286600950878142,0.20962051175383697,0.0,0.10049403805505303,10,5,0,0,38.9921875,,,,1755930467.2692828
session_2,query_014,baseline_mmr_mixed_8183,baseline_mmr,0,mixed,medium,True,3.237485885620117,1.2949943542480469,0.9712457656860352,0.9712457656860352,0.21694709245512736,0.3970554788523,0.26677922720694847,0.0,0.3128665246856571,10,5,0,0,38.9921875,,,,1755930467.2725832
session_3,query_015,baseline_mmr_mixed_5450,baseline_mmr,0,mixed,medium,True,2.8264522552490234,1.1305809020996094,0.847935676574707,0.847935676574707,0.21003660187430018,0.29895534556703107,0.14998890683216723,0.0,0.31993582009760335,10,5,0,0,38.9921875,,,,1755930467.2754614
session_3,query_016,baseline_mmr_mixed_450,baseline_mmr,0,mixed,medium,True,2.8214454650878906,1.1285781860351562,0.8464336395263672,0.8464336395263672,0.2901779064414459,0.20894928743516245,0.2867248213895158,0.0,0.3108450862187888,10,5,0,0,38.9921875,,,,1755930467.2783363
